【快递/小包.xlsx】,,,,,,,,,,,,,,,,,
工作号,发货仓库,公司名,货量,创建时间,取件日期(E),派送日期(E),包装件数,重量,体积,材积,货物品名,业务员,签收方式,签出/出仓时间,销售额,货值,CTN/MAWB#
KD23102380751,WNT485,Heberto D. Dominguez II,L12V300-200-BASIC-4-A200 X 1; 28.820KGS 0.056228CBM,2023-10-12 00:57:05,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,28.82,0.0562,28.82, LT 12V300AH,客服2 ,,2023-10-12 10:49:37,,USD561.00,
KD23102380749,WNT485,Donna Wasserburger,L12V230-200-LTCP-4-A150 X 1; 21.810KGS 0.047139CBM,2023-10-12 00:57:04,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,21.81,0.0471,21.81, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:02,,USD300.00,
KD23102380747,WNT485,Mary S Smith,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:57:03,2023-10-11 23:00:00,2023-10-15 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:47,,USD436.00,
KD23102380748,WNT485,Aaron Bowles,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:57:03,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:45,,USD436.00,
KD23102380745,WNT485,Deidre Enright,L12V230-200-LTCP-4-A150 X 2; 43.620KGS 0.094278CBM,2023-10-12 00:57:02,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,43.62,0.0943,43.62, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:06,,USD600.00,
KD23102380746,WNT485,Brian P. Wiseman,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:57:02,2023-10-11 23:00:00,2023-10-13 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:47,,USD436.00,
KD23102380743,WNT485,Andrew Pratt,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:57:01,2023-10-11 23:00:00,2023-10-15 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:47,,USD436.00,
KD23102380744,WNT485,Jeff Motta,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:57:01,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:46,,USD218.00,
KD23102380740,WNT485,Patricia Wallace,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:57:00,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:45,,USD436.00,
KD23102380741,WNT485,Joshua brown,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:57:00,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:48,,USD218.00,
KD23102380742,WNT485,Laura Wickstrand,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:57:00,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:45,,USD218.00,
KD23102380739,WNT485,Ian Campbell,L12V100-100-OTCB-4-A95 X 3; 36.900KGS 0.083394CBM,2023-10-12 00:56:59,2023-10-11 23:00:00,2023-10-16 23:00:00,3.00,36.90,0.0834,36.90, LT 12V100AH 智能款,客服2 ,,2023-10-12 12:42:37,,USD984.00,
KD23102380738,WNT485,Moises Barona,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:58,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:42,,USD218.00,
KD23102380736,WNT485,Moises Barona,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:57,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:42,,USD218.00,
KD23102380737,WNT485,Gerald W. Gilbert,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:57,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:45,,USD218.00,
KD23102380735,WNT485,MarkAlldridge,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:56,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:27,,USD218.00,
KD23102380733,WNT485,Christopher Nelson,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:55,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:28,,USD218.00,
KD23102380734,WNT485,Rhonda McGettigan,L12V100Ah-BBOX-B02 X 1; 1.89KGS 0.0392CBM,2023-10-12 00:56:55,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.89,0.0392,6.532, LT电池盒100ah,客服2 ,,2023-10-12 11:12:39,,USD100.00,
KD23102380731,WNT485,Angelo DiChello,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:54,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:28,,USD218.00,
KD23102380732,WNT485,henry gurule,L12V200-200-PLUS-8-A160 X 1; 22.040KGS 0.052186CBM,2023-10-12 00:56:54,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,22.04,0.0522,22.04, LT 12V 200AH Plus,客服2 ,,2023-10-12 12:21:28,,USD402.00,
KD23102380730,WNT485,Jesse Bennett,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:53,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:28,,USD218.00,
KD23102380729,WNT485,Don Munoz,L12V230-200-LTCP-4-A150 X 2; 43.620KGS 0.094278CBM,2023-10-12 00:56:52,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,43.62,0.0943,43.62, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:04,,USD600.00,
KD23102380726,WNT485,Vincent D. Cagud,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:49,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:27,,USD218.00,
KD23102380728,WNT485,Tyler Van,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:56:49,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:39,,USD119.00,
KD23102380724,WNT485,Bruce Stanley,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:48,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:29,,USD218.00,
KD23102380723,WNT485,Dillon,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:47,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:28,,USD218.00,
KD23102380722,WNT485,Bryan Turner,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:46,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:27,,USD218.00,
KD23102380720,WNT485,Garrett Hernandez,L12V100-100-MINI-16-A60 X 6; 58.8KGS 0.1468CBM,2023-10-12 00:56:45,2023-10-11 23:00:00,2023-10-15 23:00:00,6.00,58.80,0.1468,58.80, LT 12V 100AH mini,客服2 ,2,2023-10-12 09:41:28,,USD1308.00,
KD23102380721,WNT485,Chris Miller,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:45,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:30,,USD218.00,
KD23102380718,WNT485,Stephanie Wiesing,L12V230-200-LTCP-4-A150 X 2; 43.620KGS 0.094278CBM,2023-10-12 00:56:44,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,43.62,0.0943,43.62, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:08,,USD600.00,
KD23102380719,WNT485,Gabriel Aguilar-Duenas,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:44,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:28,,USD218.00,
KD23102380717,WNT485,Michael Zazulak,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-12 00:56:43,2023-10-11 23:00:00,2023-10-13 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:29,,USD436.00,
KD23102380714,WNT485,Tyler Palmer,L12V100-100-HEAT-4-A100 X 2; 23.360KGS 0.059738CBM,2023-10-12 00:56:42,2023-10-11 23:00:00,2023-10-15 23:00:00,2.00,23.36,0.0597,23.36, LT 12V 100AH 加热款,客服2 ,,2023-10-12 10:36:53,,USD436.00,
KD23102380715,WNT485,David gardner,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:42,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:33,,USD218.00,
KD23102380716,WNT485,douglas steinwand,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:42,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:34,,USD218.00,
KD23102380712,WNT485,Rainer M Mauermann,L12V230-200-LTCP-4-A150 X 1; 21.810KGS 0.047139CBM,2023-10-12 00:56:41,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,21.81,0.0471,21.81, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:08,,USD300.00,
KD23102380713,WNT485,Patrick Costello,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-12 00:56:41,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:36,,USD436.00,
KD23102380710,WNT485,Troy Arnold,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:40,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:32,,USD218.00,
KD23102380711,WNT485,Maribeth Gudgeon,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:40,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:34,,USD218.00,
KD23102380707,WNT485,jacob Bustos,L12V230-200-LTCP-4-A150 X 1; 21.810KGS 0.047139CBM,2023-10-12 00:56:39,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,21.81,0.0471,21.81, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:06,,USD300.00,
KD23102380708,WNT485,William Lloyd,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:39,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:35,,USD218.00,
KD23102380709,WNT485,Dan McNally,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:39,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:31,,USD218.00,
KD23102380705,WNT485,Brian Kienle,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:38,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:33,,USD218.00,
KD23102380706,WNT485,Zhuo Yao,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:56:38,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:45,,USD119.00,
KD23102380703,WNT485,Paul Heermann,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:37,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:29,,USD218.00,
KD23102380704,WNT485,Kerry Collings,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:56:37,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:32,,USD436.00,
KD23102380701,WNT485,Ricardo Covarrubias,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:36,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:31,,USD218.00,
KD23102380702,WNT485,Ricardo Covarrubias,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:36,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:31,,USD218.00,
KD23102380700,WNT485,Joeffrey Villar,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:35,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:36,,USD218.00,
KD23102380698,WNT485,Bernadette Breitenstein,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:34,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:35,,USD218.00,
KD23102380699,WNT485,EricStephen Lara,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:34,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:34,,USD218.00,
KD23102380697,WNT485,Robert j Scott,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:08,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:35,,USD218.00,
KD23102380696,WNT485,Jonathan Felly,L12V300-200-BASIC-4-A200 X 1; 28.820KGS 0.056228CBM,2023-10-12 00:56:07,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,28.82,0.0562,28.82, LT 12V300AH,客服2 ,,2023-10-12 10:49:44,,USD561.00,
KD23102380694,WNT485,Gerry Pierick,L12V200-100-BASIC-8-A160 X 2; 42.480KGS 0.104372CBM,2023-10-12 00:56:06,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,42.48,0.1044,42.48, LT 12V 200AH,客服2 ,,2023-10-12 12:21:33,,USD732.00,
KD23102380695,WNT485,Mike Katen,L12V100-100-TM-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-12 00:56:06,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,11.00,0.0299,11.00, LT 12V 100AH TM,客服2 ,,2023-10-12 10:29:33,,USD218.00,
KD23102380693,WNT485,David Farmer,L12V230-200-LTCP-4-A150 X 1; 21.810KGS 0.047139CBM,2023-10-12 00:56:05,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,21.81,0.0471,21.81, 12V 230AH Plus LTCP 低温,客服2 ,,2023-10-12 09:47:02,,USD300.00,
KD23102380692,WNT485,Bryan Shelton,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:56:04,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:33,,USD218.00,
KD23102380691,WNT485,Darrell R. Fong,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:02,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:39,,USD218.00,
KD23102380690,WNT485,Dennis Neil,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:56:01,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:38,,USD218.00,
KD23102380689,WNT485,Patrick T. McGunagle,L12V200-200-PLUS-8-A160 X 1; 22.040KGS 0.052186CBM,2023-10-12 00:56:00,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,22.04,0.0522,22.04, LT 12V 200AH Plus,客服2 ,,2023-10-12 12:21:33,,USD402.00,
KD23102380687,WNT485,TK DeBuhr C/O: Sean Moore,L12V100-100-BASIC-4-A100 X 4; 43.200KGS 0.119476CBM,2023-10-12 00:55:59,2023-10-11 23:00:00,2023-10-16 23:00:00,4.00,43.20,0.1195,43.20, LT 12V100AH,客服2 ,,2023-10-12 09:25:39,,USD872.00,
KD23102380688,WNT485,Chad Bello,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:55:59,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:37,,USD436.00,
KD23102380685,WNT485,Jeff Scantling,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:55:58,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:40,,USD218.00,
KD23102380686,WNT485,Alexa Garcia,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-12 00:55:58,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-12 09:25:38,,USD436.00,
KD23102380684,WNT485,Kenneth Scott Ware,L12V100-100-MINI-16-A60 X 4; 39.200KGS 0.097848CBM,2023-10-12 00:55:57,2023-10-11 23:00:00,2023-10-14 23:00:00,4.00,39.20,0.0978,39.20, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:37,,USD872.00,
KD23102380683,WNT485,ROBERTA PANIAGUA,L12V100-100-MINI-16-A60 X 1; 9.8KGS 0.0245CBM,2023-10-12 00:55:56,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:37,,USD218.00,
KD23102380682,WNT485,David Nicholas,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:55:55,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:39,,USD218.00,
KD23102380680,WNT485,Sheena Lavigne,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:54,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:39,,USD218.00,
KD23102380681,WNT485,Eva MacInnis,L12V100-100-HEAT-4-A100 X 1; 11.680KGS 0.029869CBM,2023-10-12 00:55:54,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,11.68,0.0299,11.68, LT 12V 100AH 加热款,客服2 ,,2023-10-12 10:36:52,,USD218.00,
KD23102380679,WNT485,Robert j Scott,L12V20A-BCHA-A X 1; 1.6KGS 0.0026CBM,2023-10-12 00:55:53,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,1.60,0.0026,1.60, LT 14.6V 20A,客服2 ,,2023-10-12 11:12:38,,USD54.00,
KD23102380677,WNT485,David johnson,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:55:52,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:35,,USD218.00,
KD23102380678,WNT485,Wayne Wisniewski,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:52,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:39,,USD218.00,
KD23102380676,WNT485,Todd Hanson,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-12 00:55:51,2023-10-11 23:00:00,2023-10-15 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:35,,USD436.00,
KD23102380675,WNT485,Andrew Pratt,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:50,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:36,,USD218.00,
KD23102380674,WNT485,Kyle Kinley,L12V100-100-BASIC-4-A100 X 4; 43.200KGS 0.119476CBM,2023-10-12 00:55:47,2023-10-11 23:00:00,2023-10-16 23:00:00,4.00,43.20,0.1195,43.20, LT 12V100AH,客服2 ,,2023-10-12 09:25:45,,USD872.00,
KD23102380673,WNT485,Talia Petit,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:46,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:46,,USD218.00,
KD23102380671,WNT485,Kim Carter,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:45,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:44,,USD218.00,
KD23102380672,WNT485,Adam Wedd,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:55:45,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:44,,USD119.00,
KD23102380670,WNT485,angelica alvarez,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:43,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:40,,USD218.00,
KD23102380668,WNT485,Adam Wedd,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:55:42,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:49,,USD119.00,
KD23102380669,WNT485,Nayeli Mendoza,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:55:42,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:41,,USD218.00,
KD23102380667,WNT485,Adam Wedd,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:55:40,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:42,,USD119.00,
KD23102380666,WNT485,Michael Petersen,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:39,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:45,,USD218.00,
KD23102380664,WNT485,Erick Lagos,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:55:38,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:42,,USD119.00,
KD23102380665,WNT485,Heather L Vega,L12V100-100-TM-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-12 00:55:38,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,11.00,0.0299,11.00, LT 12V 100AH TM,客服2 ,,2023-10-12 10:29:33,,USD218.00,
KD23102380663,WNT485,Cecilia Gage,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-12 00:55:37,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-12 09:25:42,,USD218.00,
KD23102380662,WNT485,Adam Wedd,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-12 00:55:36,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-12 11:12:51,,USD119.00,
KD23102380661,WNT485,Celestino Durant,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-12 00:55:35,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-12 09:41:39,,USD218.00,
KD23102380660,WNT485,Barry Bettman,P12V50-50-BASIC-4-A38 X 1; 5.720KGS 0.012903CBM,2023-10-12 00:54:19,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,5.72,0.0129,5.72, PQ 12.8V50AH,客服2 ,,2023-10-12 10:49:37,,USD127.00,
KD23102380659,WNT485,Barry Bettman,P12V10A-BCHA-A X 1; 1.3KGS 0.0026CBM,2023-10-12 00:54:17,2023-10-11 23:00:00,2023-10-14 23:00:00,1.00,1.30,0.0026,1.30, PQ 14.6V 10A,客服2 ,,2023-10-12 12:21:28,,USD34.00,
